"","xh","r","p","fisrtYear","endYear","r_nino","p_nino","code","code_simple","lon","lat"
"2038",5512,0.149326694777919,0.357756721559967,1887,2010,-0.140552530625042,0.387011413123673,"wv008","wv008",-79.7833,38.6167
"2039",5513,0.0519999129388654,0.749981813301386,1850,2014,-0.0021341389289015,0.989572365298975,"wv009","wv009",-80.9333,37.9667
"2040",5515,-0.160578041133457,0.322260642294958,1800,2013,0.0696877979117876,0.669169219340049,"wv011","wv011",-80.9372,38.2114
"2041",5517,-0.0628578048880703,0.699998219551305,1903,2012,0.0383696156366885,0.814160508008892,"wv013","wv013",-81.44,37.64
"2042",5518,-0.0341381056291031,0.834352438197821,1081,2007,-0.0765845356945447,0.638573049265726,"wv014","wv014",-79.2333,38.8833
"2043",5536,-0.138539893288907,0.393913978162154,1888,2016,-0.0657800125844884,0.686746426942523,"wv032","wv032",-80.67,37.94
"2044",5537,-0.0625290503646348,0.701494663620923,1851,2020,-0.099342561042234,0.541937377095001,"wv033","wv033",-81.63,38.25
"2045",5560,-0.280592373427519,0.0794695111228757,1669,2005,0.125014868287975,0.442122361333179,"wy033","wy033",-110.25,44.75
"2046",5562,-0.184264874702666,0.255029392623669,1934,2008,0.143024097784399,0.37863252302996,"wy035","wy035",-110.43,44.62
"2047",5563,-0.12870022591872,0.428675378970371,1795,2008,0.0528459610218391,0.746047609895535,"wy036","wy036",-110.4,44.6
"2048",5564,-0.210449233359242,0.192422612776821,1456,2006,0.133941920517893,0.409949065488961,"wy037","wy037",-110.4333,43.6167
"2049",5566,-0.272464547595831,0.0889573893301369,1636,2007,0.152471875750409,0.34760460159968,"wy039","wy039",-109.65,44.9333
"2050",5568,0.123522234401842,0.447633809812599,1484,2007,0.11910949677772,0.464144692523139,"wy041","wy041",-108.8167,42.55
"2051",5569,0.261108594730091,0.103651835398634,1587,2006,-0.113814893108114,0.484376908134121,"wy042","wy042",-108.8667,42.45
"2052",5570,-0.139910199565801,0.38920662417309,1690,2006,0.146335072439877,0.367577521429168,"wy043","wy043",-109.6333,42.85
"2053",5571,-0.031091021663692,0.848958522743512,1656,2006,0.0936417207942584,0.565475593908955,"wy045","wy045",-109.7667,42.9667
"2054",5572,-0.396750585257411,0.0112547558136084,1639,2012,0.419998075902087,0.00697351824696322,"wy046","wy046",-109.9,44.7333
"2055",5573,-0.127197714111269,0.434129899215764,1782,2010,-0.0128588018686225,0.937231061735396,"wy047","wy047",-110.3833,44.5667
"2056",5574,-0.312831052822012,0.0493655457762319,1746,2010,0.151776215337966,0.349834783516289,"wy048","wy048",-110.5,44.7
"2057",5579,-0.115635026727159,0.477370360496856,1631,2006,0.0115959312843632,0.943385153420305,"wy053","wy053",-110.5027,43.6392
"2058",5581,-0.135411349411192,0.404784511800061,1753,2006,-0.000731890767001113,0.996423815953897,"wy055","wy055",-110.6711,43.3042
"2059",5582,-0.147597972324298,0.363412220705517,1619,2006,-0.0480596451715625,0.768385311557587,"wy056","wy056",-110.7991,43.3319
"2060",5583,0.0678487991039822,0.677420061111217,1619,2006,-0.159360158343386,0.325992547917073,"wy057","wy057",-108.93,42.49
"2061",5584,-0.0101799901943504,0.95028901531153,1659,2006,-0.107256084982247,0.510062091559622,"wy058","wy058",-107.4,44.13
"2062",5587,0.05478273421968,0.737065467730798,1438,2005,-0.139407184194552,0.390930780646307,"wy061","wy061",-109.67,44.48
"2063",5588,-0.0965752496826577,0.553304563883189,1594,2007,0.114011037056581,0.483619295122997,"wy062","wy062",-113.1667,44.0333
"2064",5589,-0.186533709015175,0.249122643275763,1645,2006,0.0437829567861815,0.788502591113571,"wy063","wy063",-110.8,43.23
"2065",5590,-0.153494132582463,0.34434319139,1699,2006,0.368002094742178,0.0194757431669605,"wy064","wy064",-109.8,42.9167
"2066",5592,0.016883054642531,0.917646185842127,1623,2006,-0.192562309671167,0.233876328386394,"wy066","wy066",-108.6167,42.6333
"2067",5595,0.0163878634276859,0.920053784620718,1220,2006,0.0321295842794878,0.843974362977715,"wy069","wy069",-108.69,43.82
"2068",5597,-0.255477010051612,0.111593160516633,1878,2018,0.286692837783954,0.0728820262922167,"wy071","wy071",-109.573,44.914
"2069",5598,-0.319072911677495,0.0447709596144942,1839,2018,0.260746924302702,0.10414851446826,"wy072","wy072",-109.573,44.914
"2070",5599,-0.0624770301466124,0.701731554339281,1901,2003,-0.0834811162905563,0.608557132235746,"arg145","arg145",-65.133333,-24.216667
"2071",5719,0.0171182211378704,0.91650306878796,1827,2003,-0.265937419177737,0.0971922656360936,"arge109","arge109",-68.38,-54.78
"2072",5724,0.306416620854135,0.0544752160378595,1627,2003,-0.298827979541251,0.0610578152080317,"arge114","arge114",-71.0691,-37.8651
"2073",5725,0.156769407068264,0.334020553848518,1575,2006,-0.171937901404085,0.288747215744178,"arge115","arge115",-70.75,-38.63
"2074",5726,0.214221033255062,0.184389488455365,1521,2006,-0.262627900856004,0.101585099859363,"arge116","arge116",-71.4426,-39.6163
"2075",5727,0.239955061581936,0.135863823423588,1694,2006,-0.193444827965212,0.231698922978024,"arge117","arge117",-71.0436,-39.5463
"2076",5728,0.183984684619133,0.25576527700355,1712,2006,-0.00463599630347903,0.977350320137143,"arge118","arge118",-71.2491,-39.1523
"2077",5729,0.220596138934567,0.171358799879549,1453,2006,-0.162885860554841,0.315262613100449,"arge119","arge119",-71.0803,-38.8257
"2078",5730,0.202458613281448,0.210249264692589,1718,2006,-0.00128715642054923,0.993710704519968,"arge120","arge120",-71.2896,-39.3075
"2079",5731,0.120581791699311,0.458600028718544,1744,2006,-0.302173625639177,0.0580817993848658,"arge121","arge121",-70.8,-39.4
"2080",5732,0.291746973093482,0.0677560013165432,1725,2006,-0.20449115856429,0.205609738512135,"arge122","arge122",-71.3207,-39.0951
"2081",5733,0.310510326234105,0.0511676864240254,1698,2006,-0.103155033976663,0.526462602562076,"arge123","arge123",-71.17,-39.22
"2082",5734,-0.0196112823127849,0.904395220218256,1744,2006,0.090710023264601,0.57776094389621,"arge124","arge124",-71.7,-40.8833
"2083",5735,0.0744656603789677,0.64791333507341,1905,2006,0.155995471763198,0.336442293070698,"arge125","arge125",-71.7,-40.8833
"2084",5736,-0.0599770271353636,0.71314854883841,1837,2006,0.333293044809733,0.0355887890159554,"arge126","arge126",-71.55,-40.7167
"2085",5737,0.180069350282599,0.266196616335698,1784,2006,0.0573398663448168,0.725259083914746,"arge127","arge127",-71.55,-40.7167
"2086",5738,0.187537733708482,0.246538276971207,1921,2006,0.0564438873375534,0.729388885391893,"arge128","arge128",-71.7,-40.6333
"2087",5739,0.130073632573582,0.423723197685856,1875,2004,-0.239506449131003,0.136619181396133,"arge129","arge129",-72.9833,-49.3333
"2088",5740,0.130315514950508,0.422854367003042,1869,2004,0.0530732456805855,0.744991792191976,"arge130","arge130",-71.6,-40.75
"2089",5741,0.175818528515421,0.277835686311426,1779,2004,-0.245520317615817,0.126748985499136,"arge131","arge131",-72.8667,-50.5833
"2090",5742,0.0551974348156072,0.735146644686865,1811,2006,-0.303362396881838,0.0570526586480637,"arge132","arge132",-72.8833,-49.3833
"2091",5743,-0.090447089581751,0.578868637839406,1850,2006,-0.152730612781864,0.346777349495745,"arge133","arge133",-72.8833,-49.3833
"2092",5744,0.170062227042735,0.294119240089284,1847,2006,0.038857364976124,0.81184040522419,"arge134","arge134",-71.4667,-40.8167
"2093",5745,0.249206621984984,0.120968193933609,1919,2006,-0.0562111062408074,0.730463074162274,"arge135","arge135",-71.4667,-40.8167
"2094",5746,0.0182885965890901,0.910816518292915,1796,2004,0.0345616516936574,0.832326406025015,"arge136","arge136",-72.7167,-50.5333
"2095",5747,0.0138370962475914,0.932466192218643,1844,2006,0.11289997276559,0.487918963895349,"arge137","arge137",-71.5333,-40.6833
"2096",5748,0.192544307922169,0.233920887812342,1822,2006,-0.0924746280851778,0.57035187178329,"arge138","arge138",-71.5333,-40.6833
"2097",5749,-0.0182018269544906,0.911237962448503,1595,2011,0.095276197759327,0.558679025165521,"arge139","arge139",-71.78,-41.18
"2098",5750,0.0921202822178475,0.571836175756853,1754,2011,-0.0178535820501078,0.912929644182395,"arge140","arge140",-71.28,-41.25
"2099",5751,-0.159422122013413,0.325802026831808,1634,2011,0.0767645176024593,0.637782169579691,"arge141","arge141",-71.63,-41.27
"2100",5752,0.288485438840001,0.071030182237678,1205,2011,-0.226918851074913,0.159102193720423,"arge142","arge142",-71.8,-41.1
"2101",5753,-0.107912922347595,0.50745939105059,1733,2011,0.0724325550870923,0.656925848707511,"arge143","arge143",-71.8,-41.12
"2102",5754,0.271907526889566,0.0896383544132057,1025,2011,-0.118413339902117,0.466778837339063,"arge144","arge144",-71.78,-41.17
"2103",5756,0.264827257828608,0.0986492633236991,1894,2005,-0.0950813213127894,0.559487366357395,"bol001","bol001",-61.66284,-16.21824
"2104",5757,-0.325393675825296,0.0404773783771251,1927,2008,0.182288071375645,0.260251457418309,"bol002","bol002",-62.41079,-15.63916
"2105",5758,0.146550621824977,0.366864582973137,1839,2010,0.0780103685806788,0.632318516069481,"bol003","bol003",-61.614,-16.32904
"2106",5759,-0.496901959825562,0.00110771644455583,1915,2006,0.345630515608482,0.0289284839406366,"bol004","bol004",-62.22718,-15.96766
"2107",5760,-0.225910051153734,0.161013813644036,1885,2015,0.0811823796137632,0.618494959355579,"bol005","bol005",-62.5,-16.85
"2108",5761,0.0479227233691693,0.769027145047217,1918,2011,-0.0173884656906333,0.915189646122114,"bol006","bol006",-61.72,-16.12
"2109",5762,0.147065355462528,0.365165430648869,1901,2010,-0.083452130508899,0.608682016811775,"bol007","bol007",-61.72,-16.12
"2110",5763,0.00852406171435633,0.958367521259911,1925,2010,-0.0184380574635341,0.910090636400522,"bol008","bol008",-61.72,-16.12
"2111",5764,0.385092686707301,0.0141367719167605,1855,2011,-0.322767821498043,0.0422184947350119,"bol009","bol009",-61.72,-16.12
"2112",5765,-0.244172005445468,0.128914130831476,1938,2006,0.223057680131992,0.166508915878567,"bol010","bol010",-62.294881,-15.487189
"2113",5766,-0.496901959825562,0.00110771644455583,1915,2006,0.345630515608482,0.0289284839406366,"bol011","bol011",-62.227181,-15.967661
"2114",5767,0.24470267465869,0.128058704761975,1884,2005,-0.0552736688173596,0.734794081530408,"bol012","bol012",-62.661728,-16.218239
"2115",5768,0.25515539297362,0.112060212152536,1831,2010,-0.00154247401812235,0.992463205975351,"bol013","bol013",-61.613994,-16.329036
"2116",5769,-0.163896910540823,0.312227221449596,1942,2007,0.307532842330766,0.0535568404439169,"bol014","bol014",-62.780989,-15.642689
"2117",5770,0.0220256113402604,0.892690018864278,1900,2007,-0.0113489285909452,0.944589212185458,"bol015","bol015",-61.925881,-16.536881
"2118",5771,-0.349151818160366,0.0272288648804058,1913,2007,0.130130504095571,0.423518827630289,"bol016","bol016",-61.7397,-16.451739
"2119",5772,0.0920787884954014,0.572010102224995,1914,2010,0.052726813595859,0.746601274925372,"bol017","bol017",-61.72,-16.12
"2120",5774,0.382305871055424,0.0149114676238428,1840,2011,-0.27930030466658,0.080922566287126,"bol019","bol019",-61.205969,-16.600247
"2121",5775,-0.168856046843308,0.297607559143614,1917,2010,0.102681824016948,0.528371509182841,"bol020","bol020",-61.72,-16.12
"2122",5776,-0.239379840282705,0.136832922657631,1886,2010,0.0970718234182622,0.551256576227865,"bol021","bol021",-61.72,-16.12
"2123",5777,-0.321660614473511,0.0429706429523287,1864,2016,0.116213804086876,0.475153585666008,"bra001","bra001",-53.32586,-0.97669
"2124",5778,0.0140260660380286,0.931546060613911,1921,2015,-0.141033463303657,0.385372548761116,"bra002","bra002",-44.1799,-14.4919
"2125",5779,-0.201313337226012,0.212895286041771,1816,2016,-0.0281998179689505,0.862863655167611,"bra003","bra003",-53.2667,-0.997458
"2126",5780,0.0809214007906387,0.619627505091429,1943,2013,-0.189055764609525,0.2426652057117,"bra004","bra004",-48.883867,-27.084217
"2127",5781,0.118606278896089,0.466047991054462,1923,2013,-0.34106441538734,0.0312619781188092,"bra005","bra005",-49.04195,-26.844066
"2128",5782,0.177646602109778,0.272790169641647,1944,2004,-0.158546380556726,0.328501137999628,"bra006","bra006",-45.58187,-22.79865
"2129",5783,0.170349905398556,0.293291166391795,1947,2005,0.114213078526753,0.482839548566517,"bra007","bra007",-48.82107,-24.36452
"2130",5786,-0.18218070770953,0.26053709548714,1962,2015,0.223028827090738,0.166565184002813,"bra010","bra010",-47.04081,-23.95673
"2131",5787,-0.321660614473511,0.0429706429523287,1864,2016,0.116213804086876,0.475153585666008,"bra011","bra011",-53.32586,-0.97669
"2132",5788,-0.241384857683337,0.13347703506947,1858,2011,0.208439714431578,0.196801847968264,"bra012","bra012",-52.291111,-22.578611
"2133",5789,0.236880636430567,0.141102927656628,1919,2013,-0.202515847370886,0.2101176343821,"bra013","bra013",-48.883867,-27.084217
"2134",5790,0.21726069202887,0.178091312151409,1870,2013,-0.200807523279246,0.214071223140143,"bra014","bra014",-48.868333,-26.367017
"2135",5815,0.308631743253811,0.0526648771795955,1960,2003,-0.0157392595524764,0.923208330406056,"col002","col002",-72.415,11.79165
"2136",5816,-0.413645964603831,0.00797394234093983,1887,2011,0.282847768950433,0.0769819764410217,"ecu001","ecu001",-79.9,-4.22
"2137",5817,-0.428701585028808,0.00577949182990774,1923,2011,0.304145584904034,0.0563826309434315,"per001","per001",-75.316667,-11.3
"2138",5818,0.0306633469271639,0.851012671525276,1853,2009,-0.066460628438363,0.683672982025943,"per002","per002",-74.233333,-11.75
"2139",5819,0.159932636647378,0.324234981745008,1857,2009,-0.199893388864924,0.216207831334361,"per003","per003",-74.233333,-11.75
"2140",5820,0.168211153351181,0.299483457630672,1835,2015,0.091182320635712,0.575773645780994,"sur001","sur001",-55.23,5.2
"2141",5821,-0.139751582096299,0.389749827928125,1950,2012,0.422598209779371,0.00659635810271911,"ury001","ury001",-55.2663,-31.7347
"2142",5822,-0.0158255253416636,0.922788700745882,1938,2012,0.0944566369096269,0.562082202112701,"ury002","ury002",-53.8819,-33.9973
"2143",5827,0.347942402489882,0.0278030329960359,1879,2017,-0.0388973303599196,0.811650369787687,"chin084e","chin084",118.9,30.1
"2144",5829,0.458039755340422,0.00295798104223625,1912,2017,-0.266933793234217,0.0958987165592816,"chin085e","chin085",117.6,30.2
"2145",6172,-0.063010078972459,0.699305467755172,1955,2010,-0.0335649239344305,0.837095931585361,"alb004l","alb004",19.4833,41
"2146",6174,0.230068041246029,0.153240755782969,1927,2009,0.146084746531004,0.368406523500867,"alb005l","alb005",19.4833,41
"2147",6190,0.307674467710113,0.0534412100042709,1827,2011,-0.211251620069618,0.190693370580906,"aust113l","aust113",16.4,48.5
"2148",6380,-0.23046299682285,0.15251692070949,1584,2015,0.179472523077719,0.267811030192786,"ital050l","ital050",10.6649,46.33295
"2149",6383,0.0577064577374997,0.723571569436711,1835,2014,0.00496850338486488,0.975726284578062,"ital054e","ital054",10.1914,43.944
"2150",6613,0.196986683993849,0.223099431153614,1955,2006,-0.240137673717479,0.13555723552882,"swit346e","swit346",8.8817,46.185
"2151",6635,-0.244659194764114,0.128128633580559,1743,2017,0.312637644324514,0.0495137557385211,"can675e","can675",-126.89,52.29
"2152",6637,-0.4542199760991,0.00323828176336036,1834,2017,0.277359667863561,0.0831437968739311,"can676e","can676",-116.22,51.75
"2153",6639,-0.333156229432369,0.035669141941829,1735,2017,0.451023017181635,0.00349045599269065,"can677e","can677",-118.13,51.17
"2154",6641,-0.456950551237019,0.00303565678741252,1737,2017,0.347645367413776,0.0279455718395158,"can678e","can678",-118.97,50.81
"2155",6644,0.227941023214013,0.157182100990773,1865,2018,-0.158503098169371,0.328634897967777,"can679l","can679",-121.2763,50.53636
"2156",6801,-0.306164586524489,0.0546843129617992,1718,2008,0.022071726792232,0.892466651252663,"cana426e","cana426",-118.05,52.9167
"2157",6803,-0.300675205652063,0.0594000402035103,1764,2008,-0.00241214845241478,0.988214069935326,"cana427e","cana427",-118.0667,52.9333
"2158",6836,-0.437456911676555,0.00476105463694461,1929,2006,0.356223951357084,0.0240646063972056,"mexi042l","mexi042",-92.05,16.4
"2159",6872,0.407479458893115,0.0090606926237878,1883,2007,-0.329239827871819,0.0380330020888713,"ak207bl","ak207",-135.8667,58.6167
"2160",6876,0.382979971468017,0.0147208611449115,1787,2010,-0.279164128553069,0.0810769073669045,"ak209bl","ak209",-135.98,58.74
"2161",6887,0.271209086338146,0.090497890992423,1885,2022,-0.0464607467208384,0.775889688755865,"ar084e","ar084",-93.78509,35.68642
"2162",6889,0.207278110012303,0.199364981365794,1956,2022,-0.0816587578563245,0.616429907553407,"ar085e","ar085",-93.40775,35.87673
"2163",6891,0.341516289808338,0.0310243509348683,1914,2021,-0.150142685898501,0.355105792855293,"ar086e","ar086",-93.39725,35.88055
"2164",6893,0.274356841574221,0.0866738794491043,1884,2021,-0.116197944926937,0.475214255474793,"ar087e","ar087",-93.40578,35.90808
"2165",6895,0.340466657408319,0.0315786216585248,1921,2022,-0.138157045048576,0.395235047654108,"ar088e","ar088",-93.39982,35.84348
"2166",6918,-0.150019128838015,0.355506429046028,1771,2015,0.177393784439487,0.273484342063862,"ca691l","ca691",-120.31113,39.417983
"2167",6920,-0.192573552185013,0.233848502910563,1706,2014,0.0248767661003807,0.878896019262881,"ca692l","ca692",-120.31113,39.417983
"2168",6921,0.0592659697137911,0.716407227416188,1929,2014,-0.102832912188588,0.527761659104652,"ca693e","ca693",-120.1915,39.2988
"2169",6923,0.0817277983791947,0.616130864888604,1905,2014,-0.0587889985020967,0.718595906470221,"ca694e","ca694",-120.1915,39.2988
"2170",6948,-0.247816386070312,0.123124612609095,987,2011,0.395865051540523,0.0114545230695992,"co651l","co651",-108.3478,37.2739
"2171",6950,-0.286128130019634,0.0734731845749646,816,2011,0.414216660568954,0.0078792828228368,"co652l","co652",-108.3478,37.2739
